sep=;
Device ID;LBR-0013797;;
Series No;0011
Shot No;0005

Time (s);Vel (fps);Dist (m);SNR
0.000000;1019.67;0.00;-
0.021021;1005.59;6.47;19.67
0.023021;1004.53;7.08;24.36
0.025021;1007.40;7.69;34.70
0.027021;1009.48;8.31;34.66
0.029021;1007.60;8.92;36.84
0.031021;1008.15;9.54;33.95
0.033021;1007.03;10.15;33.59
0.035021;1006.65;10.76;30.82
0.037021;1006.66;11.38;29.15
0.039021;1005.28;11.99;30.15
0.041021;1003.71;12.60;28.48
0.043021;1002.93;13.21;25.82
0.045021;1003.91;13.83;21.86
0.047021;1001.68;14.44;17.45
0.049021;999.48;15.05;18.84
0.051021;999.57;15.66;19.36
0.053021;999.13;16.27;16.59
0.055021;995.28;16.87;17.80
0.057021;996.32;17.48;15.61
0.061021;987.99;18.69;10.54
0.063021;981.60;19.29;7.01
0.065021;992.68;19.89;18.15
0.067021;995.52;20.50;12.40
0.069021;989.50;21.10;18.96
0.071021;989.65;21.71;21.91
0.073021;988.28;22.31;21.81
0.075021;988.34;22.91;23.71
0.077021;988.10;23.51;22.63
0.079021;985.53;24.12;20.42
0.081021;988.05;24.72;24.48
0.083021;987.43;25.32;25.44
0.085021;989.65;25.92;21.97
0.087021;985.39;26.52;28.83
0.089021;988.84;27.13;22.70
0.093021;979.81;28.33;11.41
0.095021;974.14;28.92;9.36
0.097021;960.51;29.51;7.77
0.099021;974.72;30.10;7.11
0.101021;968.66;30.69;8.97
0.119021;953.06;35.97;9.77
0.125021;961.70;37.72;7.18
0.131021;973.11;39.49;9.06
0.135021;975.75;40.67;13.37
0.151021;983.30;45.45;14.43
0.153021;999.08;46.05;10.73
0.155021;997.48;46.66;14.08
0.157021;988.42;47.27;10.08
0.171021;992.89;51.50;11.60
0.173021;977.08;52.10;9.71
0.181021;985.18;54.49;8.77
0.187021;974.92;56.28;9.78
0.189021;984.97;56.88;9.36
0.193021;975.47;58.07;7.38
0.199021;965.11;59.85;7.86
