sep=;
Device ID;LBR-0013797;;
Series No;0029
Shot No;0007

Time (s);Vel (fps);Dist (m);SNR
0.000000;2403.07;0.00;-
0.008021;2392.59;5.85;40.45
0.009021;2391.30;6.58;37.07
0.010021;2391.13;7.31;35.58
0.011021;2389.42;8.04;36.49
0.012021;2388.67;8.76;34.45
0.013021;2387.27;9.49;35.58
0.014021;2387.09;10.22;32.87
0.015021;2386.94;10.95;31.73
0.016021;2391.47;11.68;32.53
0.017021;2380.49;12.40;31.92
0.018021;2379.97;13.13;29.87
0.019021;2380.41;13.85;29.40
0.020021;2377.85;14.58;30.18
0.021021;2376.58;15.30;29.08
0.022021;2376.71;16.03;28.07
0.023021;2378.38;16.75;25.22
0.024021;2371.44;17.48;28.93
0.025021;2375.48;18.20;24.96
0.026021;2372.77;18.92;24.70
0.027021;2367.51;19.65;26.89
0.028021;2368.61;20.37;21.16
0.029021;2369.75;21.09;21.39
0.030021;2368.09;21.81;22.64
0.031021;2366.88;22.53;22.20
0.032021;2366.31;23.25;21.43
0.033021;2361.34;23.97;23.31
0.034021;2365.92;24.70;17.91
0.035021;2360.27;25.42;20.56
0.036021;2359.74;26.13;20.84
0.037021;2361.12;26.85;17.69
0.038021;2355.74;27.57;18.33
0.039021;2359.89;28.29;18.12
0.040021;2354.70;29.01;20.69
0.041021;2352.64;29.73;18.84
0.042021;2350.13;30.44;14.68
0.043021;2358.97;31.16;12.00
0.044021;2351.65;31.88;12.04
0.045021;2352.26;32.60;10.87
0.046021;2350.28;33.31;16.59
0.047021;2344.44;34.03;19.31
0.048021;2345.29;34.74;19.99
0.049021;2344.55;35.46;20.21
0.050021;2342.93;36.17;15.08
0.051021;2344.47;36.89;9.36
0.052021;2338.17;37.60;10.36
0.053021;2343.93;38.31;9.21
0.054021;2343.33;39.03;9.65
0.055021;2341.68;39.74;11.73
0.057021;2341.11;41.17;9.38
0.058021;2338.48;41.88;15.16
0.059021;2334.66;42.60;9.59
0.060021;2331.84;43.31;15.32
0.061021;2329.80;44.02;16.69
0.062021;2327.68;44.73;15.34
0.063021;2328.86;45.44;11.11
0.064021;2330.47;46.15;10.21
0.065021;2323.66;46.86;12.56
0.066021;2323.21;47.56;15.41
0.067021;2331.02;48.27;11.26
0.068021;2320.02;48.98;14.73
0.069021;2317.24;49.69;15.15
0.070021;2326.23;50.40;7.69
0.071021;2317.42;51.10;12.03
0.072021;2318.24;51.81;12.19
0.073021;2320.33;52.52;9.16
0.077021;2329.06;55.35;7.87
