sep=;
Device ID;LBR-0013797;;
Series No;0015
Shot No;0014

Time (s);Vel (fps);Dist (m);SNR
0.000000;630.97;0.00;-
0.003021;630.36;0.58;23.84
0.031021;626.35;5.95;20.54
0.035021;638.44;6.72;29.26
0.037021;639.56;7.11;28.18
0.039021;637.18;7.50;34.37
0.041021;637.83;7.88;34.27
0.043021;637.85;8.27;30.53
0.045021;636.79;8.66;29.75
0.047021;637.19;9.05;32.72
0.049021;635.93;9.44;32.86
0.051021;636.65;9.83;36.49
0.053021;636.08;10.21;39.87
0.055021;636.30;10.60;38.44
0.057021;636.31;10.99;42.91
0.059021;635.70;11.38;40.02
0.061021;635.91;11.76;38.32
0.063021;635.73;12.15;37.22
0.065021;634.46;12.54;33.36
0.067021;634.92;12.93;30.83
0.069021;633.98;13.31;29.93
0.071021;634.79;13.70;32.25
0.073021;633.70;14.09;36.89
0.075021;634.30;14.47;38.58
0.077021;634.52;14.86;37.78
0.079021;633.55;15.25;32.21
0.081021;633.47;15.63;30.31
0.083021;632.88;16.02;30.86
0.085021;632.72;16.40;31.08
0.087021;633.87;16.79;33.65
0.089021;630.64;17.18;40.33
0.091021;632.82;17.56;35.91
0.093021;631.89;17.95;35.56
0.095021;630.60;18.33;34.00
0.097021;631.24;18.72;30.15
0.099021;629.56;19.10;25.82
0.101021;630.59;19.48;25.13
0.103021;629.39;19.87;27.00
0.105021;629.32;20.25;23.89
0.107021;630.21;20.64;22.66
0.109021;629.82;21.02;29.99
0.111021;629.28;21.40;36.44
0.113021;629.91;21.79;38.02
0.115021;628.06;22.17;39.31
0.117021;629.56;22.55;36.95
0.119021;628.19;22.94;32.03
0.121021;628.77;23.32;24.23
0.123021;631.38;23.70;14.66
0.125021;646.30;24.09;10.90
0.135021;647.85;26.07;7.82
0.137021;654.82;26.46;8.74
0.141021;648.96;27.26;7.37
0.143021;658.66;27.66;11.70
0.149021;645.11;28.85;10.52
