sep=;
Device ID;LBR-0013797;;
Series No;0029
Shot No;0003

Time (s);Vel (fps);Dist (m);SNR
0.000000;2403.72;0.00;-
0.008021;2394.24;5.85;39.95
0.009021;2392.62;6.58;37.75
0.010021;2392.07;7.31;37.14
0.011021;2391.03;8.04;37.65
0.012021;2390.46;8.77;36.97
0.013021;2388.47;9.50;36.24
0.014021;2386.51;10.23;35.46
0.015021;2386.06;10.95;32.97
0.016021;2387.18;11.68;32.79
0.017021;2385.68;12.41;30.29
0.018021;2382.65;13.14;29.98
0.019021;2380.40;13.86;32.49
0.020021;2383.78;14.59;29.14
0.021021;2376.50;15.31;32.24
0.022021;2380.58;16.04;27.13
0.023021;2377.03;16.76;27.92
0.024021;2371.39;17.49;30.17
0.025021;2377.28;18.21;22.58
0.026021;2368.77;18.93;30.04
0.027021;2374.91;19.66;21.98
0.028021;2372.34;20.38;24.17
0.029021;2368.64;21.10;24.84
0.030021;2371.57;21.83;24.02
0.031021;2366.82;22.55;24.08
0.032021;2366.33;23.27;22.99
0.033021;2366.06;23.99;21.56
0.034021;2363.19;24.71;22.91
0.035021;2362.35;25.43;23.86
0.036021;2363.36;26.15;17.89
0.037021;2361.03;26.87;19.63
0.038021;2359.96;27.59;14.60
0.039021;2355.41;28.31;21.47
0.040021;2355.67;29.03;22.65
0.041021;2356.94;29.75;18.76
0.042021;2357.98;30.46;14.05
0.043021;2357.13;31.18;8.27
0.044021;2353.52;31.90;11.83
0.045021;2349.08;32.62;18.81
0.046021;2347.88;33.33;21.41
0.047021;2347.80;34.05;22.96
0.048021;2346.73;34.76;20.36
0.049021;2344.86;35.48;17.41
0.050021;2353.19;36.20;12.99
0.051021;2353.84;36.91;10.64
0.052021;2340.54;37.63;8.83
0.053021;2339.09;38.34;9.01
0.054021;2330.17;39.05;7.65
0.056021;2337.89;40.48;12.55
0.057021;2336.93;41.19;16.50
0.058021;2333.30;41.90;15.28
0.059021;2335.76;42.61;15.99
0.060021;2334.54;43.32;16.29
0.061021;2332.69;44.03;17.61
0.062021;2331.35;44.75;16.63
0.063021;2328.10;45.46;15.89
0.064021;2331.68;46.17;16.12
0.065021;2326.49;46.88;15.81
0.066021;2325.76;47.58;15.23
0.067021;2323.65;48.29;12.23
0.068021;2325.56;49.00;11.32
0.069021;2320.73;49.71;12.69
0.072021;2308.59;51.83;7.61
0.076021;2298.99;54.63;8.04
0.079021;2308.01;56.74;10.51
