sep=;
Device ID;LBR-0013797;;
Series No;0037
Shot No;0010

Time (s);Vel (fps);Dist (m);SNR
0.000000;608.96;0.00;-
0.031021;608.16;5.73;12.47
0.033021;611.66;6.10;8.86
0.053021;603.11;9.80;7.93
0.059021;613.99;10.92;8.88
0.063021;627.84;11.67;10.21
0.067021;635.79;12.45;9.02
0.073021;623.63;13.60;7.87
0.075021;631.23;13.98;7.17
0.085021;618.48;15.88;10.66
0.095021;623.31;17.78;11.69
0.099021;611.72;18.53;9.07
0.101021;615.08;18.90;11.53
0.111021;629.26;20.80;10.29
0.117021;627.73;21.95;8.59
0.131021;617.16;24.61;10.58
0.133021;627.41;24.98;10.12
0.149021;618.06;28.02;9.68
0.171021;627.32;32.20;10.31
0.179021;627.44;33.73;7.19
0.185021;624.10;34.87;9.43
0.193021;620.73;36.39;8.17
0.199021;635.73;37.54;8.26
0.201021;647.20;37.93;8.60
0.217021;640.53;41.07;7.89
0.223021;628.01;42.23;8.83
0.227021;611.67;42.98;11.06
0.239021;596.89;45.19;10.98
0.257021;588.63;48.45;11.11
0.269021;576.87;50.58;7.39
0.287021;588.07;53.77;10.17
0.289021;592.52;54.13;9.22
0.299021;578.78;55.92;7.53
0.301021;575.82;56.27;7.93
0.305021;574.22;56.97;9.38
0.307021;560.26;57.32;8.16
0.313021;547.15;58.33;9.45
0.317021;547.76;59.00;10.48
