sep=;
Device ID;LBR-0013797;;
Series No;0018
Shot No;0005

Time (s);Vel (fps);Dist (m);SNR
0.000000;2767.41;0.00;-
0.006021;2757.44;5.05;29.74
0.007021;2749.48;5.89;41.41
0.008021;2747.79;6.73;40.52
0.009021;2746.71;7.57;38.68
0.010021;2744.89;8.40;37.33
0.011021;2742.90;9.24;35.51
0.012021;2742.00;10.08;34.53
0.013021;2739.76;10.91;33.73
0.014021;2738.49;11.75;32.07
0.015021;2736.82;12.58;31.22
0.016021;2734.89;13.41;29.76
0.017021;2733.41;14.25;28.64
0.018021;2730.73;15.08;28.26
0.019021;2730.27;15.91;27.68
0.020021;2727.70;16.74;27.01
0.021021;2726.68;17.58;24.48
0.022021;2723.92;18.41;23.85
0.023021;2723.15;19.24;21.84
0.024021;2721.19;20.07;23.88
0.025021;2719.64;20.90;22.12
0.026021;2719.71;21.72;20.33
0.027021;2715.96;22.55;18.74
0.028021;2714.09;23.38;19.18
0.029021;2713.50;24.21;18.45
0.030021;2711.29;25.03;18.03
0.031021;2709.57;25.86;18.27
0.032021;2707.83;26.69;17.66
0.033021;2704.76;27.51;18.20
0.034021;2705.04;28.33;15.76
0.035021;2703.62;29.16;15.21
0.036021;2701.47;29.98;17.51
0.037021;2695.08;30.81;13.79
0.038021;2698.92;31.63;12.22
0.039021;2693.02;32.45;11.33
0.040021;2696.86;33.27;12.62
0.041021;2690.18;34.09;12.79
0.042021;2690.81;34.91;12.99
0.043021;2682.46;35.73;7.53
0.044021;2690.02;36.55;14.85
0.045021;2685.77;37.37;8.76
0.046021;2685.70;38.19;12.64
0.047021;2676.43;39.00;12.21
0.049021;2673.34;40.63;13.42
0.050021;2679.82;41.45;12.78
0.052021;2673.84;43.08;8.80
0.053021;2679.34;43.90;11.00
0.056021;2668.38;46.34;14.02
0.057021;2666.48;47.16;10.02
0.058021;2667.68;47.97;11.35
0.060021;2659.53;49.59;9.46
