sep=;
Device ID;LBR-0013797;;
Series No;0014
Shot No;0010

Time (s);Vel (fps);Dist (m);SNR
0.000000;1188.57;0.00;-
0.017021;1163.72;6.09;38.76
0.019021;1161.81;6.79;36.82
0.021021;1158.13;7.50;33.43
0.023021;1157.77;8.21;27.87
0.025021;1153.43;8.91;32.20
0.027021;1150.76;9.61;32.84
0.029021;1147.84;10.31;34.70
0.031021;1144.65;11.01;34.45
0.033021;1141.13;11.71;30.77
0.035021;1138.57;12.40;28.56
0.037021;1136.20;13.10;25.30
0.039021;1132.24;13.79;22.25
0.041021;1130.99;14.48;23.28
0.043021;1128.07;15.17;25.18
0.045021;1126.44;15.86;25.46
0.047021;1123.81;16.54;24.43
0.049021;1121.02;17.23;23.04
0.051021;1118.34;17.91;24.37
0.053021;1115.79;18.59;22.43
0.055021;1113.90;19.27;23.71
0.057021;1112.25;19.95;20.31
0.059021;1108.38;20.62;18.86
0.061021;1105.41;21.30;18.35
0.063021;1106.61;21.97;17.66
0.065021;1106.70;22.65;18.35
0.067021;1102.62;23.32;15.73
0.069021;1099.05;23.99;19.76
0.071021;1097.62;24.66;21.31
0.073021;1095.34;25.33;21.73
0.075021;1095.19;26.00;20.57
0.077021;1088.96;26.66;19.88
0.079021;1090.09;27.33;20.21
0.081021;1088.02;27.99;20.45
0.083021;1087.60;28.65;21.25
0.085021;1084.11;29.32;20.66
0.087021;1082.49;29.98;19.48
0.089021;1082.01;30.64;21.24
0.091021;1078.76;31.29;19.40
0.093021;1077.64;31.95;20.16
0.095021;1075.75;32.61;18.38
0.097021;1072.26;33.26;19.16
0.099021;1073.87;33.92;21.51
0.101021;1072.11;34.57;16.57
0.103021;1070.36;35.22;17.10
0.105021;1067.13;35.88;19.63
0.107021;1065.71;36.53;18.76
0.109021;1065.98;37.18;18.38
0.111021;1062.11;37.82;18.01
0.113021;1060.48;38.47;18.02
0.115021;1058.54;39.12;18.13
0.117021;1058.21;39.76;17.75
0.119021;1056.47;40.41;18.47
0.121021;1054.21;41.05;17.71
0.123021;1053.57;41.69;18.08
0.125021;1051.93;42.33;18.55
0.127021;1051.79;42.98;14.37
0.129021;1046.12;43.62;16.37
0.131021;1048.14;44.25;16.68
0.133021;1044.94;44.89;15.83
0.135021;1043.37;45.53;15.67
0.137021;1042.28;46.16;17.23
0.139021;1042.38;46.80;17.86
0.141021;1039.20;47.43;14.69
0.143021;1037.31;48.07;14.74
0.145021;1034.84;48.70;19.28
0.147021;1034.22;49.33;15.07
0.149021;1032.98;49.96;16.45
0.151021;1033.88;50.59;15.12
0.161021;1049.87;53.76;8.26
0.163021;1055.70;54.41;7.12
0.165021;1054.78;55.05;7.25
0.169021;1061.55;56.34;11.63
