sep=;
Device ID;LBR-0013797;;
Series No;0008
Shot No;0012

Time (s);Vel (fps);Dist (m);SNR
0.000000;1194.16;0.00;-
0.013021;1177.32;4.70;41.47
0.015021;1174.76;5.41;41.59
0.017021;1172.73;6.13;40.23
0.019021;1169.96;6.84;39.19
0.021021;1167.66;7.55;39.36
0.023021;1164.62;8.26;39.08
0.025021;1162.28;8.97;38.28
0.027021;1159.36;9.68;37.44
0.029021;1157.11;10.39;37.72
0.031021;1155.10;11.09;36.49
0.033021;1152.39;11.80;35.85
0.035021;1149.70;12.50;34.61
0.037021;1146.99;13.20;35.57
0.039021;1144.76;13.90;34.14
0.041021;1141.89;14.59;34.31
0.043021;1139.82;15.29;32.42
0.045021;1138.03;15.98;33.15
0.047021;1135.17;16.68;33.89
0.049021;1133.58;17.37;29.94
0.051021;1131.13;18.06;31.24
0.053021;1127.92;18.75;31.92
0.055021;1126.02;19.43;28.97
0.057021;1123.68;20.12;30.26
0.059021;1121.80;20.80;29.53
0.061021;1119.26;21.49;28.87
0.063021;1116.57;22.17;29.35
0.065021;1114.88;22.85;28.74
0.067021;1112.48;23.53;28.44
0.069021;1111.42;24.20;26.18
0.071021;1109.38;24.88;26.54
0.073021;1106.69;25.56;26.36
0.075021;1105.74;26.23;27.01
0.077021;1103.38;26.90;26.59
0.079021;1101.88;27.58;24.98
0.081021;1100.05;28.25;23.72
0.083021;1098.88;28.92;25.49
0.085021;1096.88;29.59;24.72
0.087021;1094.09;30.26;24.63
0.089021;1093.41;30.92;25.80
0.091021;1091.16;31.59;24.00
0.093021;1090.97;32.25;22.23
0.095021;1089.36;32.92;21.10
0.097021;1087.74;33.58;21.99
0.099021;1087.29;34.24;21.31
0.101021;1084.09;34.91;21.47
0.103021;1082.91;35.57;22.25
0.105021;1081.24;36.23;21.60
0.107021;1080.36;36.89;21.87
0.109021;1077.62;37.54;22.55
0.111021;1077.37;38.20;22.33
0.113021;1078.46;38.86;21.16
0.115021;1075.96;39.51;20.34
0.117021;1072.99;40.17;22.54
0.119021;1070.79;40.82;19.25
0.121021;1070.87;41.47;17.21
0.123021;1076.12;42.13;19.41
0.125021;1067.58;42.78;17.00
0.127021;1068.01;43.43;16.22
0.129021;1066.44;44.08;14.69
0.131021;1064.40;44.73;12.94
0.133021;1064.60;45.38;17.42
0.135021;1063.84;46.03;16.57
0.137021;1062.52;46.68;19.27
0.139021;1054.78;47.32;16.60
0.141021;1058.78;47.97;18.85
0.143021;1057.45;48.61;18.63
0.145021;1056.07;49.26;19.50
0.147021;1054.26;49.90;20.74
0.149021;1055.93;50.54;20.43
0.151021;1053.82;51.19;19.50
0.153021;1051.27;51.83;20.28
0.155021;1049.86;52.47;19.59
0.157021;1049.70;53.11;18.84
0.159021;1048.74;53.75;17.86
0.161021;1048.49;54.39;16.40
0.163021;1046.69;55.03;15.81
0.165021;1044.29;55.66;15.93
0.167021;1043.70;56.30;15.27
0.169021;1045.62;56.94;15.62
0.171021;1042.04;57.57;13.79
0.173021;1045.22;58.21;10.06
0.175021;1037.40;58.84;11.30
0.177021;1044.56;59.48;9.02
