sep=;
Device ID;LBR-0013797;;
Series No;0038
Shot No;0013

Time (s);Vel (fps);Dist (m);SNR
0.000000;1245.10;0.00;-
0.015021;1220.41;5.64;30.79
0.017021;1217.66;6.38;28.95
0.019021;1214.57;7.12;29.75
0.021021;1211.17;7.86;29.79
0.023021;1207.44;8.60;27.31
0.025021;1205.56;9.34;28.57
0.027021;1201.86;10.07;28.69
0.029021;1199.69;10.80;28.13
0.031021;1195.93;11.53;26.91
0.033021;1194.57;12.26;26.39
0.035021;1191.57;12.99;24.30
0.037021;1186.90;13.71;26.50
0.039021;1184.02;14.44;26.39
0.041021;1181.31;15.16;23.42
0.043021;1178.21;15.88;22.41
0.045021;1176.78;16.59;22.83
0.047021;1173.64;17.31;23.39
0.049021;1171.01;18.03;22.59
0.051021;1167.63;18.74;23.41
0.053021;1163.75;19.45;20.81
0.055021;1163.26;20.16;15.78
0.057021;1162.39;20.87;17.85
0.059021;1156.62;21.57;20.08
0.061021;1155.05;22.28;22.42
0.063021;1152.30;22.98;22.34
0.065021;1148.52;23.68;24.87
0.067021;1145.84;24.38;23.74
0.069021;1146.02;25.08;21.42
0.071021;1143.96;25.78;18.42
0.073021;1138.07;26.47;19.73
0.075021;1137.00;27.17;16.92
0.077021;1134.89;27.86;17.45
0.079021;1131.22;28.55;19.01
0.081021;1125.83;29.24;17.73
0.083021;1122.09;29.92;17.25
0.085021;1126.25;30.61;17.38
0.087021;1123.68;31.30;16.79
0.089021;1120.23;31.98;17.42
0.091021;1116.57;32.66;21.18
0.093021;1114.54;33.34;19.75
0.095021;1113.16;34.02;20.65
0.097021;1112.70;34.70;18.20
0.099021;1106.84;35.37;18.13
0.101021;1105.59;36.05;17.67
0.103021;1103.74;36.72;18.51
0.105021;1098.40;37.39;17.71
0.107021;1097.27;38.06;18.63
0.109021;1096.02;38.73;20.61
0.111021;1096.53;39.40;16.81
0.113021;1092.16;40.07;18.47
0.115021;1088.34;40.73;19.76
0.117021;1087.73;41.39;18.52
0.119021;1083.29;42.06;15.82
0.121021;1082.66;42.72;13.74
0.123021;1080.91;43.38;13.89
0.125021;1080.77;44.04;17.43
0.127021;1083.64;44.69;8.97
0.129021;1074.75;45.35;16.13
0.131021;1074.49;46.01;15.15
0.133021;1075.50;46.66;15.23
0.135021;1076.13;47.32;12.61
0.139021;1069.58;48.63;9.02
0.143021;1069.62;49.93;12.85
0.145021;1061.86;50.58;10.48
0.147021;1070.01;51.23;13.17
0.149021;1056.11;51.88;14.27
0.153021;1053.34;53.16;8.76
0.155021;1055.95;53.81;8.74
0.157021;1052.28;54.45;10.59
0.161021;1051.93;55.73;11.96
0.167021;1059.65;57.66;14.35
0.169021;1055.81;58.31;8.10
0.171021;1054.62;58.95;15.23
0.173021;1043.52;59.59;10.89
