sep=;
Device ID;LBR-0013797;;
Series No;0031
Shot No;0005

Time (s);Vel (fps);Dist (m);SNR
0.000000;2971.44;0.00;-
0.006021;2946.49;5.42;25.75
0.007021;2943.11;6.32;19.34
0.008021;2939.21;7.22;15.20
0.009021;2935.78;8.11;13.09
0.010021;2929.87;9.00;18.15
0.011021;2929.22;9.90;17.33
0.012021;2922.96;10.79;19.72
0.013021;2922.30;11.68;11.61
0.014021;2919.79;12.57;9.93
0.015021;2914.72;13.46;13.77
0.016021;2913.51;14.35;11.98
0.017021;2909.73;15.24;9.69
0.018021;2903.78;16.12;9.40
0.019021;2901.30;17.01;8.22
0.020021;2899.31;17.89;7.02
0.034021;2905.91;30.28;7.48
