sep=;
Device ID;LBR-0013797;;
Series No;0027
Shot No;0006

Time (s);Vel (fps);Dist (m);SNR
0.000000;2333.05;0.00;-
0.008021;2319.01;5.68;31.27
0.009021;2318.17;6.38;29.26
0.010021;2313.25;7.09;32.05
0.011021;2314.39;7.80;29.86
0.012021;2309.98;8.50;32.57
0.013021;2310.81;9.20;30.28
0.014021;2308.64;9.91;28.34
0.015021;2306.13;10.61;29.03
0.016021;2304.86;11.31;29.99
0.017021;2308.59;12.02;25.49
0.018021;2301.42;12.72;27.36
0.019021;2304.15;13.42;23.10
0.020021;2299.63;14.12;29.40
0.021021;2297.42;14.82;31.29
0.022021;2297.55;15.52;26.71
0.023021;2299.03;16.22;23.13
0.024021;2295.35;16.93;21.92
0.025021;2297.14;17.63;20.24
0.026021;2291.80;18.32;25.66
0.027021;2289.19;19.02;29.41
0.028021;2287.07;19.72;29.78
0.029021;2286.69;20.42;29.45
0.030021;2286.36;21.11;25.51
0.031021;2287.19;21.81;21.11
0.032021;2283.84;22.51;16.78
0.033021;2281.70;23.20;17.46
0.034021;2281.25;23.90;17.23
0.035021;2280.89;24.59;15.01
0.036021;2281.03;25.29;18.32
0.037021;2278.38;25.98;19.50
0.038021;2276.33;26.68;20.86
0.039021;2272.35;27.37;25.40
0.040021;2272.14;28.06;24.52
0.041021;2269.80;28.76;25.85
0.042021;2268.77;29.45;24.76
0.043021;2269.16;30.14;23.67
0.044021;2266.36;30.83;23.10
0.045021;2267.88;31.52;21.38
0.046021;2262.14;32.21;22.50
0.047021;2261.26;32.90;23.83
0.048021;2260.99;33.59;22.16
0.049021;2260.87;34.28;18.39
0.050021;2258.34;34.97;17.26
0.051021;2254.84;35.66;16.02
0.052021;2256.04;36.34;12.70
0.053021;2253.57;37.03;9.85
0.054021;2252.90;37.72;14.02
0.057021;2260.03;39.78;7.49
0.060021;2247.65;41.84;9.31
0.061021;2242.50;42.53;7.85
0.065021;2234.26;45.26;13.65
0.066021;2238.95;45.94;11.94
0.067021;2234.42;46.62;15.96
0.068021;2236.31;47.30;12.89
0.069021;2229.09;47.98;14.92
0.070021;2231.76;48.66;19.08
0.071021;2230.00;49.34;18.39
0.072021;2227.33;50.02;18.42
0.073021;2226.99;50.70;16.27
0.074021;2227.24;51.38;17.97
0.075021;2223.12;52.06;21.65
0.076021;2221.94;52.73;19.35
0.077021;2220.32;53.41;21.71
0.078021;2218.84;54.09;20.67
0.079021;2219.96;54.76;18.45
0.080021;2217.16;55.44;19.83
0.081021;2215.86;56.11;19.54
0.082021;2215.72;56.79;18.27
0.083021;2214.71;57.47;20.12
0.084021;2212.55;58.14;21.61
0.085021;2209.53;58.81;19.53
0.086021;2208.53;59.49;21.43
