sep=;
Device ID;LBR-0013797;;
Series No;0023
Shot No;0002

Time (s);Vel (fps);Dist (m);SNR
0.000000;2383.67;0.00;-
0.008021;2368.29;5.81;32.35
0.009021;2366.57;6.53;31.14
0.010021;2363.17;7.25;30.78
0.011021;2363.39;7.97;32.30
0.012021;2362.57;8.69;30.97
0.013021;2360.52;9.41;30.55
0.014021;2358.14;10.13;30.80
0.015021;2357.43;10.85;30.27
0.016021;2356.11;11.56;28.89
0.017021;2351.93;12.28;30.04
0.018021;2352.67;13.00;26.83
0.019021;2346.63;13.72;28.16
0.020021;2349.93;14.43;24.89
0.021021;2342.62;15.15;28.43
0.022021;2346.90;15.86;24.65
0.023021;2339.90;16.58;27.85
0.024021;2336.78;17.29;27.09
0.025021;2342.49;18.00;17.30
0.026021;2336.77;18.71;23.28
0.027021;2331.31;19.43;30.96
0.028021;2328.27;20.14;22.59
0.029021;2328.04;20.85;22.90
0.030021;2327.10;21.56;20.55
0.031021;2326.31;22.26;23.82
0.032021;2328.01;22.97;17.19
0.033021;2325.67;23.68;18.69
0.034021;2323.53;24.39;18.63
0.035021;2322.67;25.10;18.23
0.036021;2319.69;25.81;20.59
0.037021;2316.70;26.51;20.67
0.038021;2317.49;27.22;19.02
0.039021;2314.09;27.93;16.94
0.040021;2309.08;28.63;19.37
0.041021;2313.79;29.33;15.82
0.042021;2310.79;30.04;13.69
0.043021;2307.74;30.74;15.86
0.044021;2309.98;31.45;15.23
0.045021;2299.68;32.15;15.69
0.046021;2302.07;32.85;13.54
0.047021;2297.92;33.55;10.30
0.049021;2296.62;34.95;14.25
0.050021;2292.15;35.65;17.96
0.051021;2293.71;36.35;14.14
0.052021;2284.68;37.05;7.97
0.053021;2288.65;37.75;8.22
0.054021;2294.06;38.44;12.30
0.055021;2288.52;39.14;10.56
0.056021;2282.89;39.84;14.71
0.057021;2280.78;40.53;17.72
0.058021;2280.25;41.23;17.58
0.059021;2281.72;41.92;10.68
0.060021;2275.96;42.62;9.60
0.061021;2276.44;43.31;11.34
0.062021;2279.36;44.01;12.78
0.063021;2272.00;44.70;7.53
0.064021;2271.25;45.39;10.47
0.065021;2269.35;46.09;11.95
0.066021;2272.03;46.78;14.26
0.067021;2265.12;47.47;12.18
0.068021;2259.50;48.16;8.27
0.070021;2261.45;49.54;12.70
0.071021;2258.44;50.23;9.55
0.072021;2252.39;50.91;13.04
0.073021;2262.26;51.60;13.39
0.074021;2252.75;52.29;15.01
0.075021;2250.44;52.98;17.23
0.076021;2250.82;53.66;17.98
0.077021;2249.80;54.35;16.78
0.078021;2249.24;55.03;12.28
0.079021;2246.39;55.72;10.05
0.081021;2262.78;57.09;9.24
