sep=;
Device ID;LBR-0013797;;
Series No;0002
Shot No;0003

Time (s);Vel (fps);Dist (m);SNR
0.000000;540.80;0.00;-
0.035021;538.46;5.75;43.52
0.037021;538.25;6.07;42.91
0.039021;538.19;6.40;43.12
0.041021;538.10;6.73;42.80
0.043021;538.01;7.06;43.19
0.045021;537.76;7.39;42.75
0.047021;537.71;7.71;42.96
0.049021;537.54;8.04;42.80
0.051021;537.38;8.37;42.73
0.053021;537.15;8.70;42.93
0.055021;537.03;9.02;42.66
0.057021;537.03;9.35;42.45
0.059021;536.91;9.68;42.47
0.061021;536.83;10.01;42.06
0.063021;536.75;10.33;41.72
0.065021;536.43;10.66;41.76
0.067021;536.25;10.99;41.32
0.069021;536.20;11.31;40.92
0.071021;535.96;11.64;40.45
0.073021;535.97;11.97;40.46
0.075021;536.03;12.30;40.25
0.077021;535.61;12.62;39.88
0.079021;535.55;12.95;40.09
0.081021;535.63;13.27;40.14
0.083021;535.15;13.60;39.14
0.085021;534.92;13.93;38.97
0.087021;535.06;14.25;38.76
0.089021;534.92;14.58;38.66
0.091021;534.67;14.91;38.73
0.093021;534.15;15.23;38.93
0.095021;534.33;15.56;38.65
0.097021;534.07;15.88;38.44
0.099021;534.06;16.21;38.20
0.101021;534.01;16.53;37.93
0.103021;533.83;16.86;37.76
0.105021;533.32;17.18;37.33
0.107021;533.78;17.51;37.29
0.109021;533.26;17.83;37.37
0.111021;532.95;18.16;36.96
0.113021;533.01;18.48;36.96
0.115021;533.07;18.81;36.60
0.117021;533.14;19.13;36.36
0.119021;532.70;19.46;36.40
0.121021;532.10;19.78;35.90
0.123021;532.08;20.11;35.97
0.125021;532.46;20.43;34.43
0.127021;531.70;20.76;35.72
0.129021;532.20;21.08;34.20
0.131021;531.56;21.41;34.43
0.133021;531.53;21.73;34.55
0.135021;531.25;22.05;34.69
0.137021;531.16;22.38;34.27
0.139021;530.79;22.70;34.29
0.141021;530.74;23.02;33.09
0.143021;530.32;23.35;33.88
0.145021;530.98;23.67;32.32
0.147021;531.06;24.00;32.79
0.149021;529.71;24.32;34.29
0.151021;529.91;24.64;32.47
0.153021;529.56;24.96;32.94
0.155021;530.17;25.29;31.32
0.157021;529.32;25.61;33.61
0.159021;530.43;25.93;29.61
0.161021;528.28;26.26;32.85
0.163021;530.73;26.58;31.17
0.165021;529.17;26.90;32.85
0.167021;529.01;27.22;30.60
0.169021;528.66;27.55;31.74
0.171021;528.30;27.87;32.74
0.173021;529.75;28.19;30.95
0.175021;528.41;28.51;31.02
0.177021;528.37;28.84;30.53
0.179021;527.77;29.16;30.54
0.181021;527.89;29.48;31.04
0.183021;527.76;29.80;29.38
0.185021;527.28;30.12;30.38
0.187021;527.14;30.44;30.98
0.189021;527.18;30.77;30.51
0.191021;527.02;31.09;30.49
0.193021;527.44;31.41;29.40
0.195021;528.07;31.73;29.53
0.197021;526.48;32.05;30.43
0.199021;526.48;32.37;28.73
0.201021;526.55;32.69;29.21
0.203021;526.51;33.01;29.60
0.205021;526.28;33.34;30.54
0.207021;525.70;33.66;29.44
0.209021;527.31;33.98;27.11
0.211021;526.15;34.30;28.55
0.213021;525.33;34.62;28.17
0.215021;525.37;34.94;27.64
0.217021;526.14;35.26;27.62
0.219021;525.82;35.58;27.69
0.221021;525.34;35.90;28.11
0.223021;524.42;36.22;28.43
0.225021;523.04;36.54;27.35
0.227021;525.16;36.86;27.46
0.229021;524.58;37.18;27.07
0.231021;525.34;37.50;26.94
0.233021;523.64;37.82;26.72
0.235021;524.01;38.14;26.37
0.237021;521.68;38.46;27.19
0.239021;524.20;38.78;25.96
0.241021;522.18;39.09;26.18
0.243021;525.58;39.41;23.96
0.245021;523.54;39.73;27.31
0.247021;524.18;40.05;26.22
0.249021;524.84;40.37;25.82
0.251021;523.49;40.69;24.91
0.253021;522.66;41.01;23.79
0.255021;523.40;41.33;22.72
0.257021;521.77;41.65;27.94
0.259021;522.06;41.97;23.94
0.261021;523.28;42.29;22.96
0.263021;523.88;42.60;21.12
0.265021;522.53;42.92;24.46
0.267021;521.68;43.24;26.37
0.269021;523.66;43.56;20.92
0.271021;520.40;43.88;25.36
0.273021;522.43;44.20;24.66
0.275021;519.53;44.51;24.64
0.277021;523.24;44.83;20.32
0.279021;520.84;45.15;19.79
0.281021;520.95;45.47;23.65
0.283021;518.68;45.78;28.82
0.285021;518.84;46.10;19.80
0.287021;525.72;46.42;16.63
0.289021;521.90;46.74;21.23
0.291021;520.94;47.06;25.78
0.293021;520.79;47.37;24.33
0.295021;518.34;47.69;23.37
0.297021;520.42;48.01;21.17
0.299021;522.03;48.33;17.66
0.301021;517.81;48.64;24.04
0.303021;519.19;48.96;27.37
0.305021;520.31;49.28;22.66
0.307021;525.87;49.59;14.43
0.309021;516.54;49.91;18.96
0.315021;528.98;50.87;8.75
0.327021;541.60;52.83;13.14
0.335021;530.29;54.13;9.02
0.337021;545.42;54.46;12.46
0.345021;542.05;55.79;8.22
0.357021;534.15;57.75;11.71
0.359021;538.55;58.08;8.38
0.369021;549.51;59.74;9.60
