sep=;
Device ID;LBR-0013797;;
Series No;0002
Shot No;0010

Time (s);Vel (fps);Dist (m);SNR
0.000000;536.49;0.00;-
0.037021;533.93;6.01;31.90
0.039021;533.38;6.34;32.49
0.041021;533.87;6.66;33.22
0.043021;533.10;6.99;33.09
0.045021;532.97;7.31;32.96
0.047021;533.08;7.64;33.85
0.049021;533.15;7.96;34.55
0.051021;532.67;8.29;33.49
0.053021;532.42;8.61;34.04
0.055021;532.64;8.94;33.63
0.057021;532.57;9.26;34.36
0.059021;532.25;9.58;34.74
0.061021;532.06;9.91;35.14
0.063021;531.77;10.23;33.71
0.065021;531.65;10.56;35.13
0.067021;531.47;10.88;34.56
0.069021;531.28;11.21;34.67
0.071021;531.14;11.53;34.23
0.073021;531.31;11.85;34.40
0.075021;531.64;12.18;33.98
0.077021;531.12;12.50;34.21
0.079021;531.24;12.82;34.19
0.081021;530.31;13.15;33.50
0.083021;530.55;13.47;32.85
0.085021;530.71;13.80;34.29
0.087021;530.05;14.12;33.18
0.089021;530.01;14.44;33.27
0.091021;529.75;14.76;33.30
0.093021;530.32;15.09;32.38
0.095021;529.48;15.41;32.08
0.097021;529.90;15.73;31.32
0.099021;529.71;16.06;31.20
0.101021;529.56;16.38;32.04
0.103021;529.05;16.70;30.79
0.105021;528.69;17.02;30.58
0.107021;528.27;17.35;30.04
0.109021;529.08;17.67;30.76
0.111021;528.49;17.99;29.40
0.113021;528.68;18.31;29.74
0.115021;527.76;18.64;29.38
0.117021;528.18;18.96;29.55
0.119021;528.60;19.28;28.29
0.121021;527.12;19.60;29.25
0.123021;527.45;19.92;28.27
0.125021;526.37;20.24;28.39
0.127021;527.37;20.57;26.58
0.129021;526.86;20.89;27.85
0.131021;527.18;21.21;27.62
0.133021;527.57;21.53;26.94
0.135021;525.95;21.85;28.32
0.137021;526.95;22.17;26.57
0.139021;525.98;22.49;26.66
0.141021;525.60;22.81;25.50
0.143021;524.90;23.13;27.12
0.145021;525.34;23.45;25.92
0.147021;527.13;23.77;25.10
0.149021;525.40;24.09;25.23
0.151021;525.62;24.42;24.45
0.153021;524.45;24.74;26.44
0.155021;527.47;25.06;24.41
0.157021;523.90;25.38;26.36
0.159021;525.29;25.70;23.58
0.161021;523.84;26.02;24.50
0.163021;525.26;26.34;21.64
0.165021;523.63;26.66;25.48
0.167021;525.05;26.97;23.02
0.169021;524.71;27.29;24.94
0.171021;526.37;27.62;22.52
0.173021;523.86;27.94;23.13
0.175021;524.16;28.25;23.40
0.177021;524.47;28.57;21.94
0.179021;522.97;28.89;23.06
0.181021;524.33;29.21;21.31
0.183021;522.39;29.53;23.22
0.185021;522.38;29.85;20.03
0.187021;521.93;30.17;19.93
0.189021;521.41;30.49;24.19
0.191021;524.09;30.81;18.01
0.193021;524.53;31.12;20.42
0.195021;521.81;31.44;21.62
0.197021;522.27;31.76;17.94
0.199021;519.36;32.08;19.75
0.201021;522.89;32.40;17.21
0.203021;520.25;32.72;20.87
0.205021;521.45;33.03;16.82
0.207021;520.21;33.35;21.01
0.209021;522.51;33.67;20.30
0.211021;524.24;33.99;20.02
0.213021;523.37;34.31;16.56
0.215021;526.86;34.63;15.16
0.217021;519.01;34.95;18.04
0.219021;519.44;35.26;18.32
0.221021;523.53;35.58;16.56
0.223021;520.68;35.90;15.43
0.225021;518.72;36.21;17.09
0.227021;518.01;36.53;17.33
0.229021;519.25;36.85;18.43
0.231021;520.02;37.16;17.42
0.233021;518.12;37.48;15.24
0.235021;520.34;37.80;15.96
0.237021;520.42;38.11;17.37
0.239021;528.53;38.43;13.64
0.241021;518.91;38.75;18.94
0.243021;518.88;39.07;15.76
0.245021;519.51;39.39;20.30
0.247021;518.83;39.70;19.86
0.249021;516.48;40.02;13.93
0.251021;521.14;40.33;17.72
0.253021;520.30;40.65;14.71
0.255021;525.93;40.97;12.95
0.257021;515.05;41.29;13.69
0.259021;516.09;41.60;15.23
0.261021;519.88;41.92;16.26
0.263021;519.18;42.23;14.58
0.265021;512.62;42.55;13.64
0.267021;518.46;42.86;17.50
0.269021;521.79;43.18;9.66
0.271021;519.41;43.50;12.69
0.275021;515.68;44.13;17.47
0.277021;513.61;44.44;20.37
0.279021;519.45;44.76;15.79
0.281021;514.16;45.07;7.27
0.283021;515.64;45.39;11.88
0.285021;514.07;45.70;21.00
0.287021;518.01;46.01;19.28
0.291021;518.66;46.65;13.85
0.293021;514.81;46.96;12.13
0.295021;514.45;47.28;18.05
0.297021;509.10;47.59;18.10
0.299021;516.27;47.90;13.49
0.303021;514.81;48.53;18.35
0.305021;517.07;48.84;11.95
0.309021;509.57;49.47;15.38
0.311021;515.54;49.78;15.10
0.313021;515.68;50.10;9.14
0.319021;526.83;51.05;8.49
0.327021;528.71;52.34;10.63
0.351021;531.34;56.21;8.66
