sep=;
Device ID;LBR-0013797;;
Series No;0021
Shot No;0002

Time (s);Vel (fps);Dist (m);SNR
0.000000;2603.86;0.00;-
0.007021;2569.31;5.51;24.88
0.008021;2561.72;6.29;26.37
0.009021;2556.44;7.07;28.18
0.010021;2551.97;7.85;29.45
0.011021;2548.54;8.63;26.95
0.012021;2543.92;9.40;25.61
0.013021;2540.80;10.18;25.14
0.014021;2534.69;10.95;26.81
0.015021;2530.41;11.72;25.53
0.016021;2525.79;12.49;24.77
0.017021;2519.88;13.26;25.01
0.018021;2520.41;14.03;20.31
0.019021;2511.68;14.80;22.27
0.020021;2510.78;15.56;21.99
0.021021;2507.04;16.33;21.36
0.022021;2498.33;17.09;26.00
0.023021;2501.11;17.85;16.13
0.024021;2490.74;18.61;17.31
0.025021;2488.02;19.37;22.60
0.026021;2480.16;20.13;23.93
0.027021;2483.76;20.89;12.34
0.028021;2480.04;21.64;14.56
0.029021;2471.93;22.40;18.90
0.030021;2466.96;23.15;14.74
0.031021;2456.41;23.90;11.34
0.032021;2455.81;24.65;14.99
0.033021;2457.84;25.40;13.97
0.034021;2455.40;26.15;14.24
0.035021;2451.93;26.89;15.43
0.036021;2443.32;27.64;10.54
0.037021;2445.80;28.39;7.31
0.038021;2437.25;29.13;16.75
0.039021;2433.82;29.87;13.22
0.040021;2429.13;30.61;12.05
0.041021;2429.71;31.35;11.87
0.042021;2422.66;32.09;10.94
0.043021;2412.57;32.83;12.10
0.045021;2400.26;34.30;10.14
0.046021;2410.06;35.03;7.31
0.047021;2397.77;35.76;13.82
0.049021;2391.07;37.22;11.42
0.050021;2391.51;37.95;8.88
0.051021;2387.97;38.68;9.60
0.054021;2382.68;40.86;7.95
0.055021;2371.59;41.59;12.10
0.056021;2367.08;42.31;8.63
0.058021;2363.84;43.75;7.36
0.060021;2359.06;45.19;7.92
0.061021;2367.16;45.91;10.37
0.070021;2381.86;52.42;7.33
0.079021;2389.94;58.97;10.39
