sep=;
Device ID;LBR-0013797;;
Series No;0008
Shot No;0007

Time (s);Vel (fps);Dist (m);SNR
0.000000;1227.64;0.00;-
0.015021;1208.42;5.57;40.45
0.017021;1205.85;6.31;40.84
0.019021;1203.23;7.04;40.18
0.021021;1200.98;7.77;39.12
0.023021;1198.06;8.50;39.14
0.025021;1195.77;9.23;38.48
0.027021;1193.32;9.96;38.29
0.029021;1190.57;10.69;36.89
0.031021;1188.23;11.41;37.09
0.033021;1186.15;12.14;36.41
0.035021;1182.90;12.86;36.63
0.037021;1181.01;13.58;34.73
0.039021;1177.82;14.30;34.97
0.041021;1175.76;15.02;34.63
0.043021;1172.46;15.73;35.19
0.045021;1170.49;16.45;33.57
0.047021;1169.57;17.16;30.62
0.049021;1165.79;17.87;32.90
0.051021;1162.61;18.58;33.13
0.053021;1161.90;19.29;30.35
0.055021;1158.87;20.00;30.53
0.057021;1156.40;20.70;31.35
0.059021;1154.45;21.41;30.38
0.061021;1151.19;22.11;29.19
0.063021;1148.95;22.81;28.96
0.065021;1147.12;23.51;28.58
0.067021;1144.08;24.21;28.15
0.069021;1141.32;24.91;27.83
0.071021;1139.17;25.60;27.76
0.073021;1137.79;26.29;27.01
0.075021;1134.65;26.99;26.33
0.077021;1132.61;27.68;27.88
0.079021;1131.08;28.37;26.09
0.081021;1128.91;29.06;26.48
0.083021;1126.14;29.74;25.96
0.085021;1125.20;30.43;25.69
0.087021;1122.76;31.12;23.42
0.089021;1119.06;31.80;22.92
0.091021;1118.02;32.48;21.27
0.093021;1116.45;33.16;23.69
0.095021;1113.63;33.84;25.10
0.097021;1112.23;34.52;24.56
0.099021;1109.45;35.20;25.46
0.101021;1107.69;35.87;24.35
0.103021;1107.97;36.55;22.65
0.105021;1104.50;37.22;21.77
0.107021;1103.47;37.90;20.52
0.109021;1104.40;38.57;19.81
0.111021;1098.23;39.24;19.85
0.113021;1101.00;39.91;16.71
0.115021;1099.91;40.58;17.60
0.117021;1094.49;41.25;17.99
0.119021;1094.21;41.92;17.23
0.121021;1092.32;42.58;21.30
0.123021;1091.95;43.25;20.72
0.125021;1089.87;43.91;21.11
0.127021;1087.97;44.58;21.78
0.129021;1087.50;45.24;21.77
0.131021;1084.97;45.90;22.02
0.133021;1085.44;46.57;22.90
0.135021;1081.79;47.23;21.60
0.137021;1083.32;47.89;20.20
0.139021;1078.17;48.54;19.14
0.141021;1079.21;49.20;18.01
0.143021;1078.03;49.86;14.82
0.145021;1075.97;50.52;17.01
0.147021;1074.78;51.17;18.19
0.149021;1077.12;51.83;15.94
0.151021;1072.76;52.48;18.43
0.153021;1072.46;53.14;17.20
0.157021;1068.11;54.44;12.44
0.159021;1065.34;55.09;13.46
0.161021;1066.87;55.74;12.92
0.163021;1053.33;56.39;9.45
0.165021;1061.77;57.03;13.79
0.167021;1063.32;57.68;12.88
0.169021;1058.73;58.33;10.88
0.173021;1052.04;59.61;7.45
