sep=;
Device ID;LBR-0013797;;
Series No;0038
Shot No;0011

Time (s);Vel (fps);Dist (m);SNR
0.000000;1242.40;0.00;-
0.015021;1218.70;5.63;30.22
0.017021;1214.99;6.37;28.44
0.019021;1210.73;7.11;30.21
0.021021;1208.61;7.85;28.14
0.023021;1205.61;8.59;29.18
0.025021;1202.63;9.32;27.79
0.027021;1198.60;10.05;28.40
0.029021;1195.92;10.78;27.75
0.031021;1193.05;11.51;27.67
0.033021;1190.33;12.24;26.34
0.035021;1186.95;12.96;26.11
0.037021;1183.48;13.68;24.77
0.039021;1182.63;14.41;24.73
0.041021;1177.19;15.13;26.59
0.043021;1175.43;15.84;23.61
0.045021;1171.95;16.56;21.93
0.047021;1170.30;17.27;20.98
0.049021;1165.46;17.98;22.40
0.051021;1164.56;18.69;24.54
0.053021;1160.75;19.40;24.99
0.055021;1158.13;20.11;22.27
0.057021;1155.48;20.81;23.32
0.059021;1155.57;21.52;19.93
0.061021;1149.34;22.22;20.88
0.063021;1147.36;22.92;20.74
0.065021;1145.39;23.62;22.40
0.067021;1142.21;24.32;23.47
0.069021;1137.65;25.01;23.09
0.071021;1135.68;25.71;21.70
0.073021;1134.15;26.40;20.82
0.075021;1132.85;27.09;20.45
0.077021;1133.42;27.78;15.69
0.079021;1127.93;28.47;13.92
0.081021;1125.31;29.16;17.05
0.083021;1118.53;29.84;18.20
0.085021;1119.58;30.52;14.46
0.087021;1117.95;31.20;17.99
0.089021;1114.90;31.88;17.25
0.091021;1111.27;32.56;16.87
0.093021;1111.86;33.24;17.69
0.095021;1106.25;33.92;20.37
0.097021;1103.50;34.59;18.42
0.099021;1101.17;35.26;20.47
0.101021;1098.16;35.93;16.95
0.103021;1095.89;36.60;17.40
0.105021;1097.08;37.27;16.71
0.107021;1090.65;37.94;16.25
0.109021;1090.51;38.60;17.68
0.111021;1086.45;39.26;18.67
0.113021;1084.65;39.93;15.09
0.115021;1085.34;40.59;15.90
0.117021;1087.09;41.25;13.84
0.119021;1078.81;41.91;16.52
0.121021;1076.32;42.57;18.14
0.123021;1073.82;43.22;16.77
0.125021;1078.21;43.88;17.38
0.127021;1071.11;44.53;16.18
0.129021;1072.97;45.19;14.45
0.131021;1068.86;45.84;9.84
0.133021;1065.73;46.49;10.30
0.135021;1068.99;47.14;9.43
0.137021;1065.52;47.79;10.45
0.139021;1062.32;48.44;12.01
0.145021;1057.36;50.38;10.94
0.147021;1065.93;51.03;9.19
0.149021;1057.49;51.67;7.24
0.151021;1057.01;52.32;8.34
0.155021;1046.50;53.60;11.17
0.157021;1055.15;54.24;11.60
0.159021;1052.49;54.88;16.53
0.161021;1048.09;55.52;9.45
0.163021;1049.05;56.16;7.84
0.175021;1036.50;59.98;10.11
