sep=;
Device ID;LBR-0013797;;
Series No;0009
Shot No;0001

Time (s);Vel (fps);Dist (m);SNR
0.000000;787.82;0.00;-
0.029021;766.96;6.88;25.15
0.031021;778.32;7.35;33.00
0.033021;781.84;7.82;26.92
0.035021;783.66;8.30;25.31
0.037021;782.28;8.78;28.66
0.039021;783.43;9.25;29.12
0.041021;780.94;9.73;31.37
0.043021;778.78;10.21;21.32
0.045021;783.71;10.68;14.52
0.047021;779.37;11.16;18.20
0.049021;778.83;11.63;20.12
0.051021;777.66;12.11;15.85
0.053021;779.92;12.58;17.84
0.055021;778.25;13.06;18.02
0.057021;780.48;13.53;12.52
0.059021;778.40;14.01;14.88
0.061021;773.56;14.48;16.98
0.063021;773.40;14.95;14.07
0.065021;775.83;15.42;19.62
0.067021;775.97;15.90;16.81
0.069021;775.75;16.37;21.02
0.071021;773.03;16.84;14.26
0.073021;776.10;17.31;22.53
0.075021;772.16;17.79;21.94
0.077021;765.55;18.26;14.00
0.079021;772.71;18.72;13.86
0.081021;756.57;19.19;11.05
0.083021;772.16;19.66;17.33
0.085021;767.62;20.13;9.27
0.087021;762.30;20.59;12.25
0.089021;770.08;21.06;9.65
0.091021;771.79;21.53;18.05
0.093021;757.62;21.99;10.16
0.095021;754.39;22.46;9.20
0.099021;770.07;23.39;10.29
0.103021;769.01;24.32;10.36
0.111021;768.52;26.20;10.53
0.115021;774.65;27.14;9.65
0.125021;776.55;29.50;7.17
0.147021;760.96;34.66;7.93
0.149021;755.56;35.12;8.02
0.153021;767.68;36.05;11.67
0.165021;783.56;38.89;7.82
0.167021;768.73;39.36;10.43
0.169021;758.17;39.82;10.24
0.183021;766.27;43.08;9.68
0.191021;781.95;44.96;7.01
0.195021;788.83;45.92;8.09
0.201021;803.70;47.38;8.67
0.209021;794.18;49.33;7.65
0.225021;788.95;53.19;11.61
0.227021;793.91;53.67;7.90
0.235021;804.88;55.62;9.62
0.245021;801.74;58.07;10.66
