sep=;
Device ID;LBR-0013797;;
Series No;0025
Shot No;0010

Time (s);Vel (fps);Dist (m);SNR
0.000000;3091.15;0.00;-
0.006021;3067.59;5.64;8.77
0.007021;3065.48;6.58;19.09
0.008021;3058.19;7.51;19.80
0.009021;3057.03;8.44;16.98
0.010021;3057.34;9.37;19.43
0.011021;3053.19;10.31;17.26
0.012021;3045.50;11.24;19.59
0.013021;3039.25;12.16;22.09
0.014021;3043.36;13.09;15.42
0.015021;3033.83;14.02;19.25
0.016021;3036.16;14.94;13.46
0.017021;3028.24;15.87;13.27
0.018021;3025.36;16.79;7.18
0.019021;3019.64;17.71;10.88
0.020021;3014.40;18.63;19.12
0.021021;3012.55;19.55;7.04
0.023021;3006.39;21.38;15.77
0.024021;3001.86;22.30;16.08
0.025021;2998.43;23.21;14.12
0.026021;2990.63;24.12;14.02
0.028021;2986.15;25.95;7.27
0.030021;2982.19;27.77;9.45
0.031021;2975.38;28.67;11.29
0.035021;2961.26;32.29;10.98
0.038021;2949.83;34.99;11.15
0.039021;2948.79;35.89;11.48
0.042021;2932.67;38.58;8.40
0.043021;2933.44;39.48;8.16
0.044021;2929.75;40.37;11.76
0.045021;2927.28;41.26;11.90
0.046021;2920.72;42.15;9.59
