sep=;
Device ID;LBR-0013797;;
Series No;0025
Shot No;0005

Time (s);Vel (fps);Dist (m);SNR
0.000000;3050.45;0.00;-
0.006021;3026.67;5.58;17.24
0.007021;3025.66;6.50;14.92
0.008021;3019.95;7.42;9.43
0.009021;3020.14;8.34;11.35
0.010021;3016.00;9.26;15.94
0.011021;3010.99;10.18;12.69
0.012021;3007.90;11.10;15.05
0.013021;3001.64;12.01;18.56
0.014021;2999.35;12.93;17.75
0.015021;2994.26;13.84;15.61
0.016021;2995.25;14.75;17.21
0.017021;2988.70;15.67;16.82
0.018021;2983.65;16.58;13.71
0.019021;2985.62;17.49;7.45
0.020021;2973.70;18.39;18.84
0.021021;2974.37;19.30;17.79
0.022021;2976.24;20.21;9.05
0.023021;2968.85;21.11;14.42
0.024021;2963.75;22.02;18.03
0.025021;2959.39;22.92;18.02
0.026021;2957.58;23.82;23.29
0.027021;2948.82;24.72;20.42
0.028021;2950.27;25.62;14.58
0.029021;2942.95;26.52;14.35
0.030021;2944.70;27.42;14.43
0.031021;2936.14;28.31;22.94
0.032021;2934.62;29.21;22.11
0.033021;2933.52;30.10;14.48
0.034021;2927.26;30.99;17.14
0.035021;2923.61;31.89;23.28
0.036021;2916.61;32.78;21.11
0.037021;2916.55;33.67;15.70
0.038021;2907.03;34.55;11.78
0.039021;2907.15;35.44;20.62
0.040021;2904.40;36.32;16.98
0.041021;2901.92;37.21;14.18
0.042021;2897.34;38.09;10.88
0.043021;2895.35;38.98;11.40
0.044021;2886.29;39.86;12.35
0.045021;2890.01;40.74;14.52
0.046021;2885.92;41.62;13.59
0.047021;2877.77;42.50;14.71
