sep=;
Device ID;LBR-0013797;;
Series No;0039
Shot No;0005

Time (s);Vel (fps);Dist (m);SNR
0.000000;872.72;0.00;-
0.015021;863.31;3.95;9.79
0.029021;870.14;7.65;11.41
0.033021;869.39;8.71;13.36
0.035021;860.69;9.24;8.27
0.037021;862.06;9.76;8.33
0.039021;850.36;10.28;11.57
0.051021;857.87;13.41;7.45
0.059021;867.25;15.51;9.11
0.061021;864.63;16.04;9.41
0.063021;864.00;16.57;11.14
0.081021;850.45;21.27;8.93
0.083021;858.46;21.79;12.03
0.095021;872.79;24.96;10.38
0.105021;867.38;27.61;7.97
0.111021;860.46;29.19;8.06
0.117021;844.24;30.75;11.84
0.119021;847.09;31.26;10.16
0.129021;831.66;33.82;9.08
0.135021;848.03;35.36;8.50
0.147021;857.93;38.48;8.35
0.157021;857.55;41.09;12.79
0.163021;873.55;42.67;10.78
0.165021;878.04;43.21;10.14
0.183021;877.61;48.02;7.11
0.189021;876.82;49.63;10.47
0.197021;862.48;51.75;7.44
0.203021;876.80;53.34;11.47
0.215021;884.32;56.56;11.14
0.217021;883.71;57.10;7.83
0.223021;878.35;58.71;11.39
