sep=;
Device ID;LBR-0013797;;
Series No;0004
Shot No;0001

Time (s);Vel (fps);Dist (m);SNR
0.000000;692.85;0.00;-
0.025021;689.88;5.24;35.99
0.027021;689.61;5.66;35.82
0.029021;689.67;6.08;36.57
0.031021;689.12;6.50;37.38
0.033021;689.01;6.92;38.54
0.035021;688.72;7.34;38.99
0.037021;688.48;7.76;38.84
0.039021;688.27;8.18;39.27
0.041021;688.16;8.60;39.33
0.043021;687.90;9.02;39.43
0.045021;687.48;9.44;39.74
0.047021;687.38;9.86;39.95
0.049021;687.10;10.28;39.56
0.051021;686.84;10.70;39.22
0.053021;686.70;11.12;38.87
0.055021;686.54;11.53;38.91
0.057021;686.08;11.95;38.83
0.059021;685.92;12.37;38.13
0.061021;685.81;12.79;37.93
0.063021;685.81;13.21;38.28
0.065021;685.29;13.63;37.86
0.067021;685.06;14.04;37.95
0.069021;684.74;14.46;37.49
0.071021;684.56;14.88;37.28
0.073021;684.06;15.30;37.34
0.075021;684.14;15.71;37.22
0.077021;683.91;16.13;36.44
0.079021;683.50;16.55;36.66
0.081021;683.50;16.96;36.39
0.083021;683.26;17.38;36.19
0.085021;683.01;17.80;35.45
0.087021;682.98;18.21;35.16
0.089021;682.71;18.63;35.44
0.091021;682.20;19.04;34.73
0.093021;682.04;19.46;34.26
0.095021;682.39;19.88;34.10
0.097021;681.99;20.29;33.83
0.099021;681.34;20.71;34.31
0.101021;680.98;21.12;34.62
0.103021;680.95;21.54;33.88
0.105021;680.20;21.95;34.35
0.107021;679.70;22.37;34.62
0.109021;680.30;22.78;33.20
0.111021;678.65;23.20;34.50
0.113021;679.15;23.61;33.79
0.115021;678.53;24.02;33.08
0.117021;679.34;24.44;32.67
0.119021;677.68;24.85;34.47
0.121021;680.35;25.26;30.23
0.123021;677.32;25.68;33.59
0.125021;677.31;26.09;32.92
0.127021;677.71;26.50;31.50
0.129021;676.72;26.92;33.46
0.131021;678.12;27.33;31.13
0.133021;676.37;27.74;32.20
0.135021;678.10;28.16;28.70
0.137021;674.78;28.57;33.13
0.139021;678.32;28.98;29.79
0.141021;675.08;29.39;32.39
0.143021;676.68;29.81;29.16
0.145021;674.54;30.22;31.83
0.147021;675.06;30.63;30.18
0.149021;675.30;31.04;29.86
0.151021;676.01;31.45;28.11
0.153021;675.26;31.86;29.02
0.155021;673.76;32.28;30.07
0.157021;673.59;32.69;28.59
0.159021;673.46;33.10;29.69
0.161021;673.54;33.51;29.57
0.163021;673.84;33.92;28.24
0.165021;673.51;34.33;27.44
0.167021;672.71;34.74;29.46
0.169021;672.90;35.15;29.06
0.171021;673.40;35.56;26.29
0.173021;672.81;35.97;25.12
0.175021;671.63;36.38;28.94
0.177021;671.20;36.79;28.57
0.179021;672.13;37.20;26.72
0.181021;671.50;37.61;26.93
0.183021;671.52;38.02;28.09
0.185021;670.70;38.43;27.85
0.187021;670.06;38.83;28.19
0.189021;670.37;39.24;27.35
0.191021;670.22;39.65;25.61
0.193021;668.26;40.06;27.94
0.195021;669.16;40.47;28.11
0.197021;669.84;40.88;27.60
0.199021;668.92;41.28;28.05
0.201021;669.68;41.69;24.97
0.203021;668.35;42.10;27.32
0.205021;666.48;42.51;26.99
0.207021;669.30;42.91;23.69
0.209021;668.75;43.32;24.75
0.211021;666.87;43.73;25.45
0.213021;669.93;44.14;22.89
0.215021;664.14;44.54;27.91
0.217021;667.74;44.95;25.41
0.219021;664.90;45.35;27.52
0.221021;664.52;45.76;26.70
0.223021;668.22;46.17;21.28
0.225021;665.07;46.57;26.73
0.227021;664.37;46.98;29.07
0.229021;665.17;47.38;22.88
0.231021;666.15;47.79;20.33
0.233021;663.62;48.19;26.43
0.235021;665.72;48.60;27.55
0.237021;663.78;49.00;27.51
0.239021;665.35;49.41;21.06
0.243021;664.06;50.22;9.72
0.245021;676.56;50.63;7.82
0.255021;661.88;52.67;9.47
0.269021;672.24;55.51;8.95
0.281021;670.20;57.97;8.35
0.289021;672.68;59.61;9.76
