sep=;
Device ID;LBR-0013797;;
Series No;0037
Shot No;0003

Time (s);Vel (fps);Dist (m);SNR
0.000000;711.44;0.00;-
0.027021;674.58;5.53;7.90
0.033021;665.71;6.75;11.42
0.051021;651.49;10.37;9.60
0.055021;638.89;11.15;8.47
0.061021;624.55;12.31;12.93
0.079021;627.15;15.74;10.60
0.081021;625.46;16.12;7.87
0.087021;629.93;17.27;11.92
0.093021;620.56;18.42;8.07
0.101021;636.16;19.95;7.46
0.117021;637.11;23.05;9.96
0.123021;622.93;24.20;7.82
0.135021;638.54;26.51;8.78
0.147021;629.44;28.83;10.95
0.157021;625.40;30.74;9.70
0.165021;637.89;32.28;10.43
0.167021;623.83;32.67;10.49
0.179021;610.21;34.92;7.89
0.195021;617.14;37.92;7.61
0.197021;603.40;38.29;11.94
0.213021;603.70;41.23;8.23
0.219021;618.99;42.35;8.51
0.229021;609.20;44.22;8.28
0.231021;616.02;44.60;10.63
0.245021;623.84;47.24;10.05
0.253021;625.79;48.76;11.33
0.255021;621.16;49.14;9.21
0.257021;628.12;49.53;10.65
0.269021;643.94;51.85;8.56
0.273021;646.45;52.64;8.73
0.275021;644.28;53.03;12.17
0.277021;652.88;53.43;7.80
0.279021;649.05;53.82;10.27
0.285021;664.47;55.03;7.46
0.301021;656.36;58.25;10.30
0.303021;666.21;58.65;12.50
0.305021;681.93;59.06;10.10
0.309021;666.35;59.88;11.61
