sep=;
Device ID;LBR-0013797;;
Series No;0037
Shot No;0011

Time (s);Vel (fps);Dist (m);SNR
0.000000;826.64;0.00;-
0.021021;805.74;5.19;8.61
0.025021;815.43;6.18;10.92
0.033021;804.78;8.16;9.22
0.043021;794.16;10.59;9.17
0.057021;807.33;14.01;7.18
0.061021;792.58;14.99;7.58
0.067021;794.45;16.44;10.22
0.069021;803.44;16.93;7.75
0.077021;803.96;18.88;7.30
0.079021;813.37;19.38;8.77
0.083021;825.33;20.38;11.90
0.089021;818.39;21.88;10.27
0.097021;810.17;23.87;12.74
0.101021;810.45;24.85;10.28
0.111021;807.90;27.32;8.57
0.121021;814.84;29.79;10.57
0.125021;830.88;30.80;7.36
0.145021;823.40;35.84;7.81
0.155021;833.18;38.36;8.92
0.159021;837.77;39.38;9.55
0.161021;834.60;39.89;10.23
0.173021;827.42;42.93;7.02
0.175021;824.39;43.43;9.16
0.183021;831.23;45.45;9.97
0.189021;825.34;46.97;8.74
0.203021;826.74;50.49;9.03
0.207021;813.16;51.49;7.73
0.213021;818.29;52.98;8.91
0.221021;805.35;54.96;8.64
0.235021;816.48;58.42;9.38
