sep=;
Device ID;LBR-0013797;;
Series No;0020
Shot No;0010

Time (s);Vel (fps);Dist (m);SNR
0.000000;2585.09;0.00;-
0.007021;2561.18;5.48;31.51
0.008021;2557.91;6.26;23.39
0.009021;2546.02;7.04;22.07
0.010021;2549.20;7.82;25.54
0.011021;2547.37;8.59;26.19
0.012021;2546.86;9.37;25.76
0.013021;2541.91;10.15;26.99
0.014021;2540.05;10.92;22.70
0.015021;2538.30;11.69;29.86
0.016021;2537.64;12.47;25.16
0.017021;2532.90;13.24;28.11
0.018021;2536.03;14.01;23.36
0.019021;2527.72;14.79;25.69
0.020021;2530.32;15.56;24.75
0.021021;2523.66;16.33;25.50
0.022021;2519.94;17.09;26.30
0.023021;2526.46;17.86;16.60
0.024021;2516.36;18.63;23.48
0.025021;2511.45;19.40;28.40
0.026021;2516.18;20.16;18.80
0.027021;2510.91;20.93;19.16
0.028021;2506.86;21.70;20.77
0.029021;2505.72;22.46;20.43
0.030021;2506.22;23.22;17.07
0.031021;2501.83;23.99;17.89
0.032021;2502.70;24.75;18.46
0.033021;2498.08;25.51;18.54
0.034021;2495.09;26.27;18.55
0.035021;2491.07;27.03;19.01
0.036021;2492.37;27.79;17.18
0.037021;2486.03;28.55;17.90
0.038021;2489.83;29.31;16.05
0.039021;2481.42;30.07;11.65
0.040021;2482.41;30.82;15.38
0.041021;2479.07;31.58;14.33
0.042021;2473.04;32.33;13.43
0.043021;2476.19;33.09;12.70
0.044021;2471.25;33.84;10.67
0.045021;2469.33;34.59;11.51
0.046021;2468.58;35.35;11.93
0.047021;2468.39;36.10;10.63
0.048021;2462.59;36.85;11.61
0.049021;2458.83;37.60;7.50
0.050021;2455.82;38.35;7.73
0.052021;2460.10;39.85;14.23
0.053021;2453.19;40.60;11.03
0.054021;2449.98;41.34;15.37
0.055021;2448.15;42.09;13.17
0.057021;2438.19;43.58;9.55
0.058021;2440.09;44.32;7.53
0.059021;2442.14;45.07;8.34
0.060021;2438.39;45.81;8.64
0.063021;2437.04;48.04;9.89
0.065021;2430.31;49.52;10.45
0.067021;2417.77;51.00;10.99
0.068021;2420.87;51.74;11.48
0.070021;2416.12;53.21;10.65
0.071021;2408.76;53.95;8.05
0.072021;2405.83;54.68;12.95
0.073021;2411.91;55.42;9.48
0.074021;2400.66;56.15;7.15
0.075021;2397.83;56.88;9.44
